id,tip_amount,VendorID_2,VendorID_1,passenger_count,trip_distance,RatecodeID_one,RatecodeID_two,RatecodeID_five,RatecodeID_three,RatecodeID_four,store_and_fwd_flag_N,store_and_fwd_flag_Y,PULocationID_OTHER,PULocationID_236,PULocationID_186,PULocationID_161,PULocationID_230,PULocationID_237,PULocationID_234,PULocationID_162,PULocationID_48,PULocationID_170,DOLocationID_236,DOLocationID_OTHER,DOLocationID_186,DOLocationID_48,DOLocationID_230,DOLocationID_170,DOLocationID_161,DOLocationID_234,DOLocationID_237,DOLocationID_162,payment_type_one,payment_type_two,payment_type_three,payment_type_four,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,total_amount,trip_seconds,pickup_hour,pickup_min,pickup_sec,dropoff_hour,dropoff_min,dropoff_sec,trip_day
1,1.96,1.0,0.0,0.2,0.04937971296521527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6803212691584322,0.0,1.0,0.0,0.0,0.5371546516987482,0.0062586926286509045,0.5217391304347826,0.1694915254237288,0.0,0.5217391304347826,0.3389830508474576,0.0,0.16666666666666669
11,1.0,1.0,0.0,0.0,0.0720019459985405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7003907515936149,0.2222222222222222,1.0,0.0,0.0,0.5607873326611914,0.0062586926286509045,0.7826086956521738,0.2033898305084746,0.0,0.7826086956521738,0.3728813559322034,0.0,0.16666666666666669
13,0.0,0.0,1.0,0.0,0.024324981756263683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6908585875919319,0.2222222222222222,1.0,0.0,0.0,0.5376563054809911,0.009735744089012517,0.7826086956521738,0.4745762711864407,0.0,0.7826086956521738,0.7288135593220338,0.0,0.3
14,0.0,1.0,0.0,0.0,0.0758939430795427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7208726553312631,0.0,1.0,0.0,0.0,0.566045428449104,0.009735744089012517,0.4782608695652174,0.06779661016949153,0.0,0.4782608695652174,0.3220338983050847,0.0,0.3333333333333333
15,2.36,1.0,0.0,0.0,0.05156896132327901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6908585875919319,0.2222222222222222,1.0,0.0,0.0,0.5645919265232988,0.0076495132127955496,0.6956521739130435,0.7457627118644068,0.0,0.6956521739130435,0.9491525423728814,0.0,0.6333333333333333
19,0.0,1.0,0.0,0.0,0.019459985405010947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215355350495241,0.1111111111111111,1.0,0.0,0.0,0.44494403087724455,0.002781641168289291,0.9130434782608695,0.13559322033898305,0.0,0.9130434782608695,0.22033898305084745,0.0,0.9
20,1.85,0.0,1.0,0.0,0.03648747263439552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.668541549355178,0.1111111111111111,1.0,0.0,0.0,0.5292855279426593,0.0048678720445062594,0.8260869565217391,0.8983050847457628,0.0,0.8695652173913043,0.01694915254237288,0.0,0.4666666666666667
26,2.85,0.0,1.0,0.0,0.08513743614692289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7208726553312631,0.0,1.0,0.0,0.0,0.5928949306332928,0.009040333796940195,0.5652173913043478,0.8305084745762712,0.0,0.6086956521739131,0.05084745762711865,0.0,0.9333333333333333
28,5.55,0.0,1.0,0.0,0.20189734857698857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7883262698159639,0.1111111111111111,1.0,0.0,0.0,0.6911487720192322,0.01738525730180807,0.8695652173913043,0.06779661016949153,0.0,0.8695652173913043,0.5084745762711864,0.0,0.23333333333333334
30,5.64,1.0,0.0,0.0,0.11797616151787885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7468268952741027,0.1111111111111111,1.0,0.0,0.0,0.645226731663556,0.01321279554937413,1.0,0.8305084745762712,0.0,0.0,0.15254237288135594,0.0,0.1
39,0.0,1.0,0.0,0.0,0.01629773777669667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215355350495241,0.1111111111111111,1.0,0.0,0.0,0.44494403087724455,0.0020862308762169685,0.8695652173913043,0.2711864406779661,0.0,0.8695652173913043,0.3389830508474576,0.0,0.7333333333333333
40,2.46,1.0,0.0,0.2,0.050109462417903185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7048364623441241,0.0,1.0,0.0,0.0,0.5707229679904651,0.01043115438108484,0.6086956521739131,0.5423728813559322,0.0,0.6086956521739131,0.8135593220338984,0.0,0.23333333333333334
51,0.0,1.0,0.0,0.8,0.08246168815373389,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.795603080111575,0.0,1.0,0.0,0.0,0.6720212381043675,0.03129346314325452,0.4782608695652174,0.1864406779661017,0.0,0.4782608695652174,0.9661016949152542,0.0,0.4666666666666667
52,4.0,1.0,0.0,0.0,0.1802481148139139,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7824986783710935,0.1111111111111111,1.0,0.0,0.0,0.6769793173941556,0.016689847009735748,1.0,0.0847457627118644,0.0,1.0,0.5084745762711864,0.0,0.9666666666666667
54,0.0,0.0,1.0,0.0,0.0072974945268791044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858637519525333,0.1111111111111111,1.0,0.0,0.0,0.4047693875838467,0.0006954102920723227,0.8695652173913043,0.2711864406779661,0.0,0.8695652173913043,0.3050847457627119,0.0,0.7
57,1.05,0.0,1.0,0.0,0.009729992702505474,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5858637519525333,0.2222222222222222,1.0,0.0,0.0,0.4461119175672187,0.0006954102920723227,0.6956521739130435,0.6440677966101694,0.0,0.6956521739130435,0.6779661016949152,0.0,0.06666666666666668
60,3.09,1.0,0.0,0.0,0.01921673558744831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6857286413963362,0.0,1.0,0.0,0.0,0.5563315239597832,0.009040333796940195,0.4782608695652174,0.6101694915254238,0.0,0.4782608695652174,0.847457627118644,0.0,0.5333333333333333
64,1.06,1.0,0.0,0.0,0.015567988324008757,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6109982166160244,0.0,1.0,0.0,0.0,0.44634439109578516,0.0013908205841446453,0.7826086956521738,0.8135593220338984,0.0,0.7826086956521738,0.864406779661017,0.0,0.3333333333333333
67,0.0,1.0,0.0,0.8,0.09024568231573826,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7763103940018683,0.1111111111111111,1.0,0.0,0.0,0.6473870172261964,0.025730180806675943,0.9130434782608695,0.7966101694915254,0.0,0.9565217391304348,0.423728813559322,0.0,0.5333333333333333
69,0.0,1.0,0.0,0.4000000000000001,0.021892483580637313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6803212691584322,0.0,1.0,0.0,0.0,0.5102190306564405,0.008344923504867872,0.4782608695652174,0.6440677966101694,0.0,0.4782608695652174,0.864406779661017,0.0,0.5
76,1.56,1.0,0.0,0.2,0.019703235222573584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6397698829856011,0.2222222222222222,1.0,0.0,0.0,0.5034324267600044,0.004172461752433937,0.8260869565217391,0.9830508474576272,0.0,0.8695652173913043,0.0847457627118644,0.0,0.8666666666666667
80,2.2,0.0,1.0,0.0,0.026757479931890052,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.668541549355178,0.0,1.0,0.0,0.0,0.5272845461540574,0.005563282336578582,0.5652173913043478,0.01694915254237288,0.0,0.5652173913043478,0.1694915254237288,0.0,0.9333333333333333
81,3.86,0.0,1.0,0.6000000000000001,0.11432741425443932,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7523845485682656,0.0,1.0,0.0,0.0,0.637279301880775,0.016689847009735748,0.7391304347826086,0.4576271186440678,0.0,0.7391304347826086,0.8813559322033898,0.0,0.13333333333333333
83,2.08,1.0,0.0,0.2,0.034784723911457066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.655186804494941,0.1111111111111111,1.0,0.0,0.0,0.5187136794511266,0.004172461752433937,1.0,0.6101694915254238,0.0,1.0,0.7288135593220338,0.0,0.7666666666666667
86,3.86,1.0,0.0,0.0,0.11189491607881293,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7523845485682656,0.0,1.0,0.0,0.0,0.637279301880775,0.016689847009735748,0.6086956521739131,0.9322033898305084,0.0,0.6521739130434783,0.3389830508474576,0.0,0.8666666666666667
89,1.26,1.0,0.0,0.0,0.012162490878131841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215355350495241,0.1111111111111111,1.0,0.0,0.0,0.4718796519195523,0.002781641168289291,0.8695652173913043,0.7966101694915254,0.0,0.8695652173913043,0.8813559322033898,0.0,0.9999999999999999
91,0.0,0.0,1.0,0.0,0.1459498905375821,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7697138041360226,0.0,1.0,0.0,0.0,0.6349648384061756,0.014603616133518776,0.3913043478260869,0.3728813559322034,0.0,0.3913043478260869,0.7457627118644068,0.0,0.8666666666666667
92,1.26,1.0,0.0,0.2,0.019703235222573584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6109982166160244,0.2222222222222222,1.0,0.0,0.0,0.4718796519195523,0.0013908205841446453,0.8260869565217391,0.22033898305084745,0.0,0.8260869565217391,0.2711864406779661,0.0,0.03333333333333333
94,0.0,0.0,1.0,0.0,0.024324981756263683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215355350495241,0.1111111111111111,1.0,0.0,0.0,0.44494403087724455,0.0013908205841446453,0.9130434782608695,0.7457627118644068,0.0,0.9130434782608695,0.7966101694915254,0.0,0.3
98,1.95,0.0,1.0,0.0,0.026757479931890052,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.668541549355178,0.2222222222222222,1.0,0.0,0.0,0.537028971642747,0.0062586926286509045,0.6956521739130435,0.15254237288135594,0.0,0.6956521739130435,0.3220338983050847,0.0,0.6666666666666666
100,1.56,1.0,0.0,0.0,0.03162247628314279,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.655186804494941,0.0,1.0,0.0,0.0,0.5034324267600044,0.004172461752433937,0.6956521739130435,0.6101694915254238,0.0,0.6956521739130435,0.7288135593220338,0.0,0.5666666666666667
106,1.0,1.0,0.0,0.0,0.0997324252006811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7314099737647628,0.1111111111111111,1.0,0.0,0.0,0.5941814719733843,0.01043115438108484,0.0,0.2033898305084746,0.0,0.0,0.4745762711864407,0.0,0.06666666666666668
109,0.0,1.0,0.0,0.0,0.030892726830454877,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6746047404946836,0.2222222222222222,1.0,0.0,0.0,0.5175706416647365,0.006954102920723227,0.7826086956521738,0.8813559322033898,0.0,0.8260869565217391,0.05084745762711865,0.0,0.06666666666666668
112,2.07,1.0,0.0,0.0,0.1354901483823887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7496443217008399,0.0,1.0,0.0,0.0,0.6218978326977637,0.009040333796940195,0.5652173913043478,0.23728813559322035,0.0,0.5652173913043478,0.4745762711864407,0.0,0.03333333333333333
116,9.0,0.0,1.0,0.0,0.4646071515446364,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.855744273823478,1.0,1.0,0.22160000000000002,0.0,0.8045196514582982,0.050764951321279554,0.6956521739130435,0.576271186440678,0.0,0.7391304347826086,0.8135593220338984,0.0,0.4
119,2.35,0.0,1.0,0.0,0.03648747263439552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7003907515936149,0.0,1.0,0.0,0.0,0.5644875556981033,0.01043115438108484,0.43478260869565216,0.559322033898305,0.0,0.43478260869565216,0.8305084745762712,0.0,0.5
122,0.0,0.0,1.0,0.0,0.012162490878131841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631067699051207,0.2222222222222222,1.0,0.0,0.0,0.4667093270750028,0.0034770514603616135,0.6956521739130435,0.6949152542372882,0.0,0.6956521739130435,0.7966101694915254,0.0,0.4666666666666667
127,2.0,0.0,1.0,0.0,0.034054974458769156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.662086921222355,0.0,1.0,0.0,0.0,0.5175706416647365,0.0048678720445062594,0.43478260869565216,0.3728813559322034,0.0,0.43478260869565216,0.5084745762711864,0.0,0.7666666666666667
128,0.0,1.0,0.0,0.8,0.012648990513257116,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.695738190667772,0.0,1.0,0.0,0.0,0.5312597697524599,0.011821974965229486,0.4782608695652174,0.6271186440677966,0.0,0.4782608695652174,0.9322033898305084,0.0,0.6666666666666666
130,1.5,0.0,1.0,0.0,0.04135246898564826,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6803212691584322,0.1111111111111111,1.0,0.0,0.0,0.5376563054809911,0.0062586926286509045,0.9130434782608695,0.1864406779661017,0.0,0.9130434782608695,0.3559322033898305,0.0,0.7
132,0.0,0.0,1.0,0.2,0.017027487229384578,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215355350495241,0.2222222222222222,1.0,0.0,0.0,0.4562271377713917,0.0020862308762169685,0.7391304347826086,0.1864406779661017,0.0,0.7391304347826086,0.2542372881355932,0.0,0.06666666666666668
135,3.45,0.0,1.0,0.2,0.038919970810021895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7131756258286858,0.1111111111111111,1.0,0.0,0.0,0.5937538684999947,0.012517385257301809,0.9130434782608695,0.8813559322033898,0.0,0.9565217391304348,0.1864406779661017,0.0,0.3333333333333333
138,0.0,0.0,1.0,0.0,0.029189978107516418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6397698829856011,0.0,1.0,0.0,0.0,0.4562271377713917,0.0034770514603616135,0.6521739130434783,0.4406779661016949,0.0,0.6521739130434783,0.5423728813559322,0.0,0.2
140,3.05,0.0,1.0,0.4000000000000001,0.034054974458769156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.728019410960794,0.0,1.0,0.0,0.0,0.6028865839349113,0.015299026425591099,0.6956521739130435,0.847457627118644,0.0,0.7391304347826086,0.22033898305084745,0.0,0.8
141,1.0,0.0,1.0,0.0,0.024324981756263683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.668541549355178,0.1111111111111111,1.0,0.0,0.0,0.5175706416647365,0.006954102920723227,0.9130434782608695,1.0,0.0,0.9565217391304348,0.1694915254237288,0.0,0.9999999999999999
142,2.08,1.0,0.0,1.0000000000000002,0.026027730479202142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.662086921222355,0.0,1.0,0.0,0.0,0.5187136794511266,0.005563282336578582,0.6086956521739131,0.6101694915254238,0.0,0.6086956521739131,0.7627118644067796,0.0,0.06666666666666668
147,2.06,1.0,0.0,0.0,0.041109219168085624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6746047404946836,0.2222222222222222,1.0,0.0,0.0,0.5445062627070443,0.0048678720445062594,0.7826086956521738,0.6610169491525424,0.0,0.7826086956521738,0.7966101694915254,0.0,0.9666666666666667
153,0.0,1.0,0.0,0.0,0.020432984675261494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6477751161962544,0.0,1.0,0.0,0.0,0.4667093270750028,0.004172461752433937,0.7826086956521738,0.9322033898305084,0.0,0.8260869565217391,0.03389830508474576,0.0,0.6
158,2.25,0.0,1.0,0.2,0.03648747263439552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.695738190667772,0.0,1.0,0.0,0.0,0.5580864000875598,0.01043115438108484,0.6521739130434783,0.4576271186440678,0.0,0.6521739130434783,0.7288135593220338,0.0,0.2
163,3.0,1.0,0.0,0.2,0.10946241790318657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7697138041360226,0.0,1.0,0.0,0.0,0.6532271806767348,0.02086230876216968,0.34782608695652173,0.6101694915254238,0.0,0.3913043478260869,0.11864406779661017,0.0,0.6333333333333333
170,1.4,0.0,1.0,0.0,0.012162490878131841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5992184968127702,0.0,1.0,0.0,0.0,0.4425801900970654,0.0013908205841446453,0.34782608695652173,0.2542372881355932,0.0,0.34782608695652173,0.3050847457627119,0.0,0.23333333333333334
176,2.85,0.0,1.0,0.0,0.03648747263439552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7208726553312631,0.0,1.0,0.0,0.0,0.5928949306332928,0.013908205841446454,0.34782608695652173,0.4576271186440678,0.0,0.34782608695652173,0.8135593220338984,0.0,0.6333333333333333
180,0.0,1.0,0.0,1.0000000000000002,0.02554123084407687,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.655186804494941,0.0,1.0,0.0,0.0,0.4764968057176967,0.0048678720445062594,0.3913043478260869,0.11864406779661017,0.0,0.3913043478260869,0.2542372881355932,0.0,0.1
182,1.76,1.0,0.0,0.0,0.03648747263439552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.662086921222355,0.1111111111111111,1.0,0.0,0.0,0.5212536313575619,0.0048678720445062594,0.9565217391304348,0.4915254237288136,0.0,0.9565217391304348,0.6271186440677966,0.0,0.9333333333333333
